Date,META,GOOGL,AMD,QCOM,NVDA,AMZN,MSFT,MU,INTC,TXN,XOM,CVX
1962-04-04,,,,,,,,,,,0.0939834788441658,0.3226011991500854
1962-04-05,,,,,,,,,,,0.0944246500730514,0.3226011991500854
1962-04-06,,,,,,,,,,,0.0939834788441658,0.3274677097797394
1962-04-09,,,,,,,,,,,0.0922184959053993,0.326077401638031
1962-04-10,,,,,,,,,,,0.0939834788441658,0.3267724215984344
1962-04-11,,,,,,,,,,,0.0939834788441658,0.3253819644451141
1962-04-12,,,,,,,,,,,0.0928803980350494,0.3239913284778595
1962-04-13,,,,,,,,,,,0.0939834788441658,0.3239913284778595
1962-04-16,,,,,,,,,,,0.0937628373503685,0.3226011991500854
1962-04-17,,,,,,,,,,,0.0950865522027015,0.3309440016746521
1962-04-18,,,,,,,,,,,0.0964102372527122,0.3309440016746521
1962-04-19,,,,,,,,,,,0.0975133851170539,0.3323346972465515
1962-04-23,,,,,,,,,,,0.0979545637965202,0.3323346972465515
1962-04-24,,,,,,,,,,,0.0979545637965202,0.3344205319881439
1962-04-25,,,,,,,,,,,0.0986164584755897,0.3344205319881439
1962-04-26,,,,,,,,,,,0.0972926765680313,0.3288582563400268
1962-04-27,,,,,,,,,,,0.0966309159994125,0.3281629681587219
1962-04-30,,,,,,,,,,,0.0944246500730514,0.3239913284778595
1962-05-01,,,,,,,,,,,0.0959690511226654,0.3274677097797394
1962-05-02,,,,,,,,,,,0.0968515500426292,0.3295534551143646
1962-05-03,,,,,,,,,,,0.0970720946788787,0.3344205319881439
1962-05-04,,,,,,,,,,,0.0970720946788787,0.3358107209205627
1962-05-07,,,,,,,,,,,0.0968515500426292,0.3365121781826019
1962-05-08,,,,,,,,,,,0.0968515500426292,0.3344090282917022
1962-05-09,,,,,,,,,,,0.0963607802987098,0.3344090282917022
1962-05-10,,,,,,,,,,,0.0952455028891563,0.326697289943695
1962-05-11,,,,,,,,,,,0.0939071476459503,0.3238928914070129
1962-05-14,,,,,,,,,,,0.0932380259037017,0.325996071100235
1962-05-15,,,,,,,,,,,0.0959146618843078,0.326697289943695
1962-05-16,,,,,,,,,,,0.0959146618843078,0.3280993103981018
1962-05-17,,,,,,,,,,,0.0950224995613098,0.3288003802299499
1962-05-18,,,,,,,,,,,0.0952455028891563,0.3288003802299499
1962-05-21,,,,,,,,,,,0.0945764034986496,0.3309034407138824
1962-05-22,,,,,,,,,,,0.0936840623617172,0.3252952098846435
1962-05-23,,,,,,,,,,,0.0925687998533248,0.3217897117137909
1962-05-24,,,,,,,,,,,0.0930149629712104,0.3189854621887207
1962-05-25,,,,,,,,,,,0.0910073742270469,0.3084695339202881
1962-05-28,,,,,,,,,,,0.0820851400494575,0.2895403504371643
1962-05-29,,,,,,,,,,,0.0907843261957168,0.3084695339202881
1962-05-31,,,,,,,,,,,0.0927917882800102,0.3056650459766388
1962-06-01,,,,,,,,,,,0.0912303999066352,0.3098715841770172
1962-06-04,,,,,,,,,,,0.0887768119573593,0.3014586269855499
1962-06-05,,,,,,,,,,,0.0905613452196121,0.3028607666492462
1962-06-06,,,,,,,,,,,0.0918995812535286,0.3056650459766388
1962-06-07,,,,,,,,,,,0.0923458710312843,0.304964154958725
1962-06-08,,,,,,,,,,,0.0916765928268432,0.3014586269855499
1962-06-11,,,,,,,,,,,0.0910073742270469,0.3000566959381103
1962-06-12,,,,,,,,,,,0.088553786277771,0.2958500981330871
1962-06-13,,,,,,,,,,,0.0887768119573593,0.2902415692806244
1962-06-14,,,,,,,,,,,0.087661512196064,0.288138598203659
1962-06-15,,,,,,,,,,,0.0892229303717613,0.2944481074810028
1962-06-18,,,,,,,,,,,0.0896690934896469,0.3035620748996734
1962-06-19,,,,,,,,,,,0.0889998823404312,0.2993552982807159
1962-06-20,,,,,,,,,,,0.088553786277771,0.3000566959381103
1962-06-21,,,,,,,,,,,0.0878846570849418,0.2944481074810028
1962-06-22,,,,,,,,,,,0.0869923681020736,0.2895403504371643
1962-06-25,,,,,,,,,,,0.0865462943911552,0.2916435003280639
1962-06-26,,,,,,,,,,,0.0861001908779144,0.2930458188056946
1962-06-27,,,,,,,,,,,0.0872154161334037,0.2930458188056946
1962-06-28,,,,,,,,,,,0.0889998823404312,0.2986544668674469
1962-06-29,,,,,,,,,,,0.0892229303717613,0.3000566959381103
1962-07-02,,,,,,,,,,,0.089445911347866,0.3077682852745056
1962-07-03,,,,,,,,,,,0.0892229303717613,0.3084695339202881
1962-07-05,,,,,,,,,,,0.0896690934896469,0.3098715841770172
1962-07-06,,,,,,,,,,,0.0896690934896469,0.3084695339202881
1962-07-09,,,,,,,,,,,0.0896690934896469,0.3084695339202881
1962-07-10,,,,,,,,,,,0.0912303999066352,0.3112735450267792
1962-07-11,,,,,,,,,,,0.0923458710312843,0.3112735450267792
1962-07-12,,,,,,,,,,,0.0925687998533248,0.3133767545223236
1962-07-13,,,,,,,,,,,0.0925687998533248,0.3140779435634613
1962-07-16,,,,,,,,,,,0.0927917882800102,0.3154800534248352
1962-07-17,,,,,,,,,,,0.0914535522460937,0.3077682852745056
1962-07-18,,,,,,,,,,,0.0914535522460937,0.3042629957199096
1962-07-19,,,,,,,,,,,0.0918995812535286,0.3028607666492462
1962-07-20,,,,,,,,,,,0.0921226739883422,0.3028607666492462
1962-07-23,,,,,,,,,,,0.0921226739883422,0.3007576167583465
1962-07-24,,,,,,,,,,,0.0923458710312843,0.3021600246429443
1962-07-25,,,,,,,,,,,0.0925687998533248,0.3007576167583465
1962-07-26,,,,,,,,,,,0.0927917882800102,0.3028607666492462
1962-07-27,,,,,,,,,,,0.0925687998533248,0.3028607666492462
1962-07-30,,,,,,,,,,,0.0930149629712104,0.3070670068264007
1962-07-31,,,,,,,,,,,0.0934610441327095,0.3161811530590057
1962-08-01,,,,,,,,,,,0.0927917882800102,0.3126759827136993
1962-08-02,,,,,,,,,,,0.0934610441327095,0.3133767545223236
1962-08-03,,,,,,,,,,,0.0936840623617172,0.3147791028022766
1962-08-06,,,,,,,,,,,0.0927917882800102,0.3147791028022766
1962-08-07,,,,,,,,,,,0.0923458710312843,0.3183157742023468
1962-08-08,,,,,,,,,,,0.0932032987475395,0.3169010579586029
1962-08-09,,,,,,,,,,,0.0936546474695205,0.3176084756851196
1962-08-10,,,,,,,,,,,0.0936546474695205,0.3197306990623474
1962-08-13,,,,,,,,,,,0.0936546474695205,0.3176084756851196
1962-08-14,,,,,,,,,,,0.0938802659511566,0.3197306990623474
1962-08-15,,,,,,,,,,,0.0938802659511566,0.3211452066898346
1962-08-16,,,,,,,,,,,0.0941060408949852,0.3218526542186737
1962-08-17,,,,,,,,,,,0.0945573598146438,0.3232674300670624
1962-08-20,,,,,,,,,,,0.0950087234377861,0.3282192349433899
1962-08-21,,,,,,,,,,,0.0952344313263893,0.3268043100833893
1962-08-22,,,,,,,,,,,0.0952344313263893,0.3282192349433899
1962-08-23,,,,,,,,,,,0.0945573598146438,0.3268043100833893
1962-08-24,,,,,,,,,,,0.0941060408949852,0.3282192349433899
1962-08-27,,,,,,,,,,,0.0943316891789436,0.3282192349433899
1962-08-28,,,,,,,,,,,0.0936546474695205,0.3253893554210663
1962-08-29,,,,,,,,,,,0.0938802659511566,0.3239748775959015
1962-08-30,,,,,,,,,,,0.0938802659511566,0.3253893554210663
1962-08-31,,,,,,,,,,,0.0938802659511566,0.3289263248443603
1962-09-04,,,,,,,,,,,0.0936546474695205,0.3289263248443603
1962-09-05,,,,,,,,,,,0.0936546474695205,0.3289263248443603
1962-09-06,,,,,,,,,,,0.0934290736913681,0.330341100692749
1962-09-07,,,,,,,,,,,0.0938802659511566,0.333877831697464
1962-09-10,,,,,,,,,,,0.0941060408949852,0.3360002338886261
1962-09-11,,,,,,,,,,,0.0943316891789436,0.3374149799346924
1962-09-12,,,,,,,,,,,0.0952344313263893,0.3381219804286957
1962-09-13,,,,,,,,,,,0.0952344313263893,0.3388294279575348
1962-09-14,,,,,,,,,,,0.0954600796103477,0.3395370543003082
1962-09-17,,,,,,,,,,,0.0954600796103477,0.3388294279575348
1962-09-18,,,,,,,,,,,0.0959114283323288,0.3395370543003082
1962-09-19,,,,,,,,,,,0.0956858173012733,0.3416589796543121
1962-09-20,,,,,,,,,,,0.0963627770543098,0.3395370543003082
1962-09-21,,,,,,,,,,,0.0956858173012733,0.3324632346630096
1962-09-24,,,,,,,,,,,0.0943316891789436,0.3197306990623474
1962-09-25,,,,,,,,,,,0.0934290736913681,0.3232674300670624
1962-09-26,,,,,,,,,,,0.0920749306678772,0.3169010579586029
1962-09-27,,,,,,,,,,,0.0920749306678772,0.3218526542186737
1962-09-28,,,,,,,,,,,0.0929775983095169,0.3218526542186737
1962-10-01,,,,,,,,,,,0.0925263166427612,0.3211452066898346
1962-10-02,,,,,,,,,,,0.0920749306678772,0.3190233111381531
1962-10-03,,,,,,,,,,,0.0929775983095169,0.3197306990623474
1962-10-04,,,,,,,,,,,0.0936546474695205,0.3204379677772522
1962-10-05,,,,,,,,,,,0.0945573598146438,0.3239748775959015
1962-10-08,,,,,,,,,,,0.0947829633951187,0.3268043100833893
1962-10-09,,,,,,,,,,,0.0954600796103477,0.3253893554210663
1962-10-10,,,,,,,,,,,0.0952344313263893,0.330341100692749
1962-10-11,,,,,,,,,,,0.0950087234377861,0.3296338319778442
1962-10-12,,,,,,,,,,,0.0943316891789436,0.3317559063434601
1962-10-15,,,,,,,,,,,0.0952344313263893,0.3367072939872741
1962-10-16,,,,,,,,,,,0.0954600796103477,0.3360002338886261
1962-10-17,,,,,,,,,,,0.0952344313263893,0.3324632346630096
1962-10-18,,,,,,,,,,,0.0943316891789436,0.3253893554210663
1962-10-19,,,,,,,,,,,0.0934290736913681,0.3211452066898346
1962-10-22,,,,,,,,,,,0.0913979038596153,0.3154865801334381
1962-10-23,,,,,,,,,,,0.0877871066331863,0.3027538061141968
1962-10-24,,,,,,,,,,,0.0925263166427612,0.3112423419952392
1962-10-25,,,,,,,,,,,0.09072095900774,0.311949610710144
1962-10-26,,,,,,,,,,,0.09072095900774,0.3112423419952392
1962-10-29,,,,,,,,,,,0.0925263166427612,0.3204379677772522
1962-10-30,,,,,,,,,,,0.0923005193471908,0.3225598931312561
1962-10-31,,,,,,,,,,,0.0934290736913681,0.3253893554210663
1962-11-01,,,,,,,,,,,0.0950087234377861,0.3239748775959015
1962-11-02,,,,,,,,,,,0.0968140736222267,0.3282192349433899
1962-11-05,,,,,,,,,,,0.097716711461544,0.3352925181388855
1962-11-07,,,,,,,,,,,0.0985398367047309,0.3331525027751922
1962-11-08,,,,,,,,,,,0.0980825424194336,0.3281587660312652
1962-11-09,,,,,,,,,,,0.0983112230896949,0.3253052830696106
1962-11-12,,,,,,,,,,,0.0987684577703476,0.3288722336292267
1962-11-13,,,,,,,,,,,0.0983112230896949,0.3338658809661865
1962-11-14,,,,,,,,,,,0.0992257893085479,0.3324393033981323
1962-11-15,,,,,,,,,,,0.0992257893085479,0.3295856714248657
1962-11-16,,,,,,,,,,,0.099682979285717,0.3324393033981323
1962-11-19,,,,,,,,,,,0.0999116078019142,0.3317256271839142
1962-11-20,,,,,,,,,,,0.1005975231528282,0.3338658809661865
1962-11-21,,,,,,,,,,,0.1005975231528282,0.3338658809661865
1962-11-23,,,,,,,,,,,0.1026551648974418,0.3374325633049011
1962-11-26,,,,,,,,,,,0.1021979302167892,0.3417130708694458
1962-11-27,,,,,,,,,,,0.1019693836569786,0.3409997224807739
1962-11-28,,,,,,,,,,,0.1024265512824058,0.3452799618244171
1962-11-29,,,,,,,,,,,0.1040270328521728,0.3588346838951111
1962-11-30,,,,,,,,,,,0.1031124591827392,0.3609747588634491
1962-12-03,,,,,,,,,,,0.1028838753700256,0.3666819334030151
1962-12-04,,,,,,,,,,,0.1040270328521728,0.3681086599826813
1962-12-05,,,,,,,,,,,0.1053987964987754,0.3695355057716369
1962-12-06,,,,,,,,,,,0.104941502213478,0.3666819334030151
1962-12-07,,,,,,,,,,,0.1060846298933029,0.3709621429443359
1962-12-10,,,,,,,,,,,0.1037983521819114,0.3723887801170349
1962-12-11,,,,,,,,,,,0.104941502213478,0.3716753125190735
1962-12-12,,,,,,,,,,,0.1060846298933029,0.3673951923847198
1962-12-13,,,,,,,,,,,0.1060846298933029,0.3673951923847198
1962-12-14,,,,,,,,,,,0.1056273877620697,0.3681086599826813
1962-12-17,,,,,,,,,,,0.1056273877620697,0.3692856132984161
1962-12-18,,,,,,,,,,,0.1056273877620697,0.3640419840812683
1962-12-19,,,,,,,,,,,0.1065419316291809,0.3625439703464508
1962-12-20,,,,,,,,,,,0.1069991961121559,0.3655403554439544
1962-12-21,,,,,,,,,,,0.1081422790884971,0.367038369178772
1962-12-24,,,,,,,,,,,0.1076851412653923,0.3647908866405487
1962-12-26,,,,,,,,,,,0.1090568825602531,0.3707837760448456
1962-12-27,,,,,,,,,,,0.1085996702313423,0.3707837760448456
1962-12-28,,,,,,,,,,,0.1081422790884971,0.3745291233062744
1962-12-31,,,,,,,,,,,0.1088282540440559,0.377525120973587
1963-01-02,,,,,,,,,,,0.1072277724742889,0.3737800121307373
1963-01-03,,,,,,,,,,,0.1081422790884971,0.3820196390151977
1963-01-04,,,,,,,,,,,0.1085996702313423,0.3820196390151977
1963-01-07,,,,,,,,,,,0.1085996702313423,0.3827687799930572
1963-01-08,,,,,,,,,,,0.1092854663729667,0.3857647180557251
1963-01-09,,,,,,,,,,,0.1085996702313423,0.3820196390151977
1963-01-10,,,,,,,,,,,0.1081422790884971,0.3812706768512726
1963-01-11,,,,,,,,,,,0.1083710119128227,0.3827687799930572
1963-01-14,,,,,,,,,,,0.1085996702313423,0.3835176825523376
1963-01-15,,,,,,,,,,,0.1088282540440559,0.3820196390151977
1963-01-16,,,,,,,,,,,0.1085996702313423,0.3842668235301971
1963-01-17,,,,,,,,,,,0.1088282540440559,0.3835176825523376
1963-01-18,,,,,,,,,,,0.1085996702313423,0.3857647180557251
1963-01-21,,,,,,,,,,,0.1081422790884971,0.3835176825523376
1963-01-22,,,,,,,,,,,0.1081422790884971,0.3820196390151977
1963-01-23,,,,,,,,,,,0.1085996702313423,0.3820196390151977
1963-01-24,,,,,,,,,,,0.1088282540440559,0.385015994310379
1963-01-25,,,,,,,,,,,0.1090568825602531,0.3865139484405517
1963-01-28,,,,,,,,,,,0.1097427457571029,0.3865139484405517
1963-01-29,,,,,,,,,,,0.1097427457571029,0.3880120515823364
1963-01-30,,,,,,,,,,,0.1095141544938087,0.3895101845264435
1963-01-31,,,,,,,,,,,0.1095141544938087,0.3895101845264435
1963-02-01,,,,,,,,,,,0.1097427457571029,0.3902595639228821
1963-02-04,,,,,,,,,,,0.1097427457571029,0.391008198261261
1963-02-05,,,,,,,,,,,0.1106573268771171,0.3895101845264435
1963-02-06,,,,,,,,,,,0.1118590608239173,0.3947945535182953
1963-02-07,,,,,,,,,,,0.1116279363632202,0.3947945535182953
1963-02-08,,,,,,,,,,,0.1109346821904182,0.3925296664237976
1963-02-11,,,,,,,,,,,0.1104723960161209,0.3880007266998291
1963-02-12,,,,,,,,,,,0.1104723960161209,0.3880007266998291
1963-02-13,,,,,,,,,,,0.1107035279273986,0.3895102441310882
1963-02-14,,,,,,,,,,,0.1104723960161209,0.3902650773525238
1963-02-15,,,,,,,,,,,0.1104723960161209,0.3864906728267669
1963-02-18,,,,,,,,,,,0.1109346821904182,0.3864906728267669
1963-02-19,,,,,,,,,,,0.1107035279273986,0.3864906728267669
1963-02-20,,,,,,,,,,,0.1107035279273986,0.3872457444667816
1963-02-21,,,,,,,,,,,0.1107035279273986,0.3864906728267669
1963-02-25,,,,,,,,,,,0.1107035279273986,0.3751677274703979
1963-02-26,,,,,,,,,,,0.1109346821904182,0.3819615840911865
1963-02-27,,,,,,,,,,,0.1107035279273986,0.375922679901123
1963-02-28,,,,,,,,,,,0.1102412864565849,0.3736579716205597
1963-03-01,,,,,,,,,,,0.1097790896892547,0.3744130134582519
1963-03-04,,,,,,,,,,,0.1107035279273986,0.3796970546245575
1963-03-05,,,,,,,,,,,0.1109346821904182,0.3796970546245575
1963-03-06,,,,,,,,,,,0.1118590608239173,0.3796970546245575
1963-03-07,,,,,,,,,,,0.1132458224892616,0.3872457444667816
1963-03-08,,,,,,,,,,,0.1144014298915863,0.3902650773525238
1963-03-11,,,,,,,,,,,0.1160192340612411,0.3910199105739593
1963-03-12,,,,,,,,,,,0.1157880052924156,0.3932847082614898
1963-03-13,,,,,,,,,,,0.1157880052924156,0.3932847082614898
1963-03-14,,,,,,,,,,,0.1150947213172912,0.3925296664237976
1963-03-15,,,,,,,,,,,0.1174058243632316,0.4008333086967468
1963-03-18,,,,,,,,,,,0.1162502765655517,0.3955491781234741
1963-03-19,,,,,,,,,,,0.1164814308285713,0.3978137671947479
1963-03-20,,,,,,,,,,,0.1178680509328842,0.4023430943489074
1963-03-21,,,,,,,,,,,0.1180991753935813,0.4030977785587311
1963-03-22,,,,,,,,,,,0.1178680509328842,0.4046074748039245
1963-03-25,,,,,,,,,,,0.1174058243632316,0.415175586938858
1963-03-26,,,,,,,,,,,0.1176368668675422,0.4091366231441498
1963-03-27,,,,,,,,,,,0.1171747520565986,0.4091366231441498
1963-03-28,,,,,,,,,,,0.1171747520565986,0.4091366231441498
1963-03-29,,,,,,,,,,,0.1169436648488044,0.4030977785587311
1963-04-01,,,,,,,,,,,0.1178680509328842,0.4000783562660217
1963-04-02,,,,,,,,,,,0.1180991753935813,0.401587963104248
1963-04-03,,,,,,,,,,,0.1180991753935813,0.4061172902584076
1963-04-04,,,,,,,,,,,0.1190235838294029,0.414420872926712
1963-04-05,,,,,,,,,,,0.1190235838294029,0.4129110872745514
1963-04-08,,,,,,,,,,,0.1190235838294029,0.4121562838554382
1963-04-09,,,,,,,,,,,0.1190235838294029,0.4121562838554382
1963-04-10,,,,,,,,,,,0.1208726316690445,0.414420872926712
1963-04-11,,,,,,,,,,,0.1229525953531265,0.4129110872745514
1963-04-15,,,,,,,,,,,0.1250325590372085,0.4121562838554382
1963-04-16,,,,,,,,,,,0.1245703026652336,0.4083816707134247
1963-04-17,,,,,,,,,,,0.1234148070216178,0.4091366231441498
1963-04-18,,,,,,,,,,,0.1229525953531265,0.4098918437957763
1963-04-19,,,,,,,,,,,0.1231837347149849,0.4121562838554382
1963-04-22,,,,,,,,,,,0.1234148070216178,0.4106464385986328
1963-04-23,,,,,,,,,,,0.1234148070216178,0.4136657416820526
1963-04-24,,,,,,,,,,,0.1243392527103424,0.4136657416820526
1963-04-25,,,,,,,,,,,0.1236459761857986,0.4106464385986328
1963-04-26,,,,,,,,,,,0.1238770633935928,0.4076268076896667
1963-04-29,,,,,,,,,,,0.1243392527103424,0.4106464385986328
1963-04-30,,,,,,,,,,,0.1250325590372085,0.4098918437957763
1963-05-01,,,,,,,,,,,0.1254947632551193,0.4061172902584076
1963-05-02,,,,,,,,,,,0.1252637207508087,0.4046074748039245
1963-05-03,,,,,,,,,,,0.1252637207508087,0.4061172902584076
1963-05-06,,,,,,,,,,,0.1231837347149849,0.4061172902584076
1963-05-07,,,,,,,,,,,0.1211036145687103,0.3954699337482452
1963-05-08,,,,,,,,,,,0.1209169179201126,0.3985120058059692
1963-05-09,,,,,,,,,,,0.1237180978059768,0.4000328481197357
1963-05-10,,,,,,,,,,,0.1246519163250923,0.4015539288520813
1963-05-13,,,,,,,,,,,0.1253520995378494,0.3977518379688263
1963-05-14,,,,,,,,,,,0.1244184225797653,0.3977518379688263
1963-05-15,,,,,,,,,,,0.1223175078630447,0.3947095870971679
1963-05-16,,,,,,,,,,,0.1213838160037994,0.3931885957717895
1963-05-17,,,,,,,,,,,0.1216172352433204,0.3901465237140655
1963-05-20,,,,,,,,,,,0.1206834837794303,0.3893857002258301
1963-05-21,,,,,,,,,,,0.1211504861712455,0.3954699337482452
1963-05-22,,,,,,,,,,,0.1230178773403167,0.3924277722835541
1963-05-23,,,,,,,,,,,0.123251162469387,0.3924277722835541
1963-05-24,,,,,,,,,,,0.123951643705368,0.3947095870971679
1963-05-27,,,,,,,,,,,0.1248852759599685,0.3909070789813995
1963-05-28,,,,,,,,,,,0.1260524541139602,0.3863435387611389
1963-05-29,,,,,,,,,,,0.1265192329883575,0.3909070789813995
1963-05-31,,,,,,,,,,,0.1265192329883575,0.3878646194934845
1963-06-03,,,,,,,,,,,0.1244184225797653,0.3871044814586639
1963-06-04,,,,,,,,,,,0.1241849288344383,0.3871044814586639
1963-06-05,,,,,,,,,,,0.1260524541139602,0.3909070789813995
1963-06-06,,,,,,,,,,,0.1267526745796203,0.3901465237140655
1963-06-07,,,,,,,,,,,0.1262858808040619,0.3901465237140655
1963-06-10,,,,,,,,,,,0.1262858808040619,0.3893857002258301
1963-06-11,,,,,,,,,,,0.1267526745796203,0.3909070789813995
1963-06-12,,,,,,,,,,,0.1269861161708831,0.3977518379688263
1963-06-13,,,,,,,,,,,0.1258189678192138,0.4000328481197357
1963-06-14,,,,,,,,,,,0.1260524541139602,0.4015539288520813
1963-06-17,,,,,,,,,,,0.1253520995378494,0.4000328481197357
1963-06-18,,,,,,,,,,,0.1251187026500702,0.3977518379688263
1963-06-19,,,,,,,,,,,0.1251187026500702,0.3977518379688263
1963-06-20,,,,,,,,,,,0.1248852759599685,0.3954699337482452
1963-06-21,,,,,,,,,,,0.1255854964256286,0.3954699337482452
1963-06-24,,,,,,,,,,,0.1262858808040619,0.3954699337482452
1963-06-25,,,,,,,,,,,0.1274531036615371,0.3969908654689789
1963-06-26,,,,,,,,,,,0.1265192329883575,0.3962306678295135
1963-06-27,,,,,,,,,,,0.1267526745796203,0.3954699337482452
1963-06-28,,,,,,,,,,,0.1276864111423492,0.3931885957717895
1963-07-01,,,,,,,,,,,0.1258189678192138,0.3901465237140655
1963-07-02,,,,,,,,,,,0.1276864111423492,0.3969908654689789
1963-07-03,,,,,,,,,,,0.1290870457887649,0.3985120058059692
1963-07-05,,,,,,,,,,,0.1293205022811889,0.403075248003006
1963-07-08,,,,,,,,,,,0.1286201775074005,0.4000328481197357
1963-07-09,,,,,,,,,,,0.1302541941404342,0.4000328481197357
1963-07-10,,,,,,,,,,,0.1300207376480102,0.3985120058059692
1963-07-11,,,,,,,,,,,0.1302541941404342,0.3962306678295135
1963-07-12,,,,,,,,,,,0.1293205022811889,0.3977518379688263
1963-07-15,,,,,,,,,,,0.1288535445928573,0.3977518379688263
1963-07-16,,,,,,,,,,,0.1288535445928573,0.3977518379688263
1963-07-17,,,,,,,,,,,0.1290870457887649,0.3977518379688263
1963-07-18,,,,,,,,,,,0.1283867359161377,0.3969908654689789
1963-07-19,,,,,,,,,,,0.1279198378324508,0.3969908654689789
1963-07-22,,,,,,,,,,,0.1272194981575012,0.3962306678295135
1963-07-23,,,,,,,,,,,0.1276864111423492,0.3947095870971679
1963-07-24,,,,,,,,,,,0.1286201775074005,0.3977518379688263
1963-07-25,,,,,,,,,,,0.1290870457887649,0.3924277722835541
1963-07-26,,,,,,,,,,,0.1304875910282135,0.3985120058059692
1963-07-29,,,,,,,,,,,0.1300207376480102,0.4038358330726623
